year,hid,province,district,zone,starch,pulses,meat,vegetables,oil,fruits,milk,sugar,FCS,FCG,FS_final,DDS,GDDS
2018,8409,EAST,KIREHE,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,0,5,3,3,0,2,45.5,3,2,5,2
2018,8410,EAST,RWAMAGANA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,0,7,7,4,0,3,51.0,3,1,5,2
2018,8411,EAST,NYAGATARE,EASTERN AGROPASTORAL ZONE,7,7,0,7,7,2,1,2,52.5,3,1,6,2
2018,8412,WEST,RUSIZI,LAKE KIVU COFFEE ZONE,7,6,3,6,7,0,0,7,57.0,3,1,5,2
2018,8413,KIGALI,GASABO,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,1,7,7,7,3,7,72.0,3,2,7,3
2018,8414,WEST,RUSIZI,LAKE KIVU COFFEE ZONE,7,7,1,6,7,0,0,4,50.5,3,2,5,2
2018,8415,SOUTH,HUYE,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,5,0,4,3,1,0,7,39.0,3,1,5,2
2018,8416,EAST,BUGESERA,BUGESERA CASSAVA ZONE,7,7,0,7,0,7,0,7,52.5,3,1,4,1
2018,8417,NORTH,RULINDO,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,2,3,7,0,0,3,51.0,3,1,5,2
2018,8418,EAST,KIREHE,EASTERN SEMI-ARID AGROPASTORAL ZONE,7,7,0,7,7,7,0,0,52.5,3,2,5,2
2018,8419,NORTH,RULINDO,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,0,7,7,1,0,0,46.5,3,1,5,2
2018,8420,EAST,BUGESERA,BUGESERA CASSAVA ZONE,7,7,0,7,4,0,7,0,72.0,3,1,5,2
2018,8421,WEST,RUTSIRO,LAKE KIVU COFFEE ZONE,7,7,0,6,7,2,0,3,48.0,3,2,5,2
2018,8422,EAST,KAYONZA,EASTERN SEMI-ARID AGROPASTORAL ZONE,7,7,0,4,2,0,1,4,46.0,3,1,5,2
2018,8423,EAST,NYAGATARE,EASTERN AGROPASTORAL ZONE,7,7,7,4,7,0,7,0,98.5,3,1,6,2
2018,8424,EAST,RWAMAGANA,SOUTHEASTERN PLATEAU BANANA ZONE,7,4,1,7,4,0,0,2,40.0,3,1,5,2
2018,8425,EAST,NYAGATARE,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,0,3,2,0,0,0,39.0,3,2,4,1
2018,8426,EAST,KIREHE,EASTERN SEMI-ARID AGROPASTORAL ZONE,7,3,1,7,7,3,0,7,44.0,3,1,6,2
2018,8427,EAST,NGOMA,SOUTHEASTERN PLATEAU BANANA ZONE,7,2,0,3,2,0,1,0,28.0,2,2,5,2
2018,8428,EAST,NYAGATARE,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,7,1,7,2,0,0,1,47.5,3,1,5,2
2018,8429,EAST,GATSIBO,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,7,0,7,7,2,0,0,47.5,3,1,5,2
2018,8430,SOUTH,NYANZA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,1,7,5,3,0,3,53.0,3,1,6,2
2018,8431,NORTH,RULINDO,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,0,7,5,0,0,7,48.0,3,2,4,1
2018,8432,WEST,NYABIHU,WEST CONGO-NILE CREST TEA ZONE,7,5,0,7,3,0,0,2,38.5,3,2,4,1
2018,8433,NORTH,RULINDO,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,5,0,1,4,1,0,0,33.0,2,2,5,2
2018,8434,NORTH,GAKENKE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,7,1,0,7,50.0,3,1,5,2
2018,8435,EAST,BUGESERA,BUGESERA CASSAVA ZONE,7,4,0,4,3,0,0,3,33.0,2,2,4,1
2018,8436,NORTH,GAKENKE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,3,0,0,0,0,38.0,3,2,3,1
2018,8437,EAST,RWAMAGANA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,1,6,3,0,0,4,48.5,3,1,5,2
2018,8438,SOUTH,NYANZA,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,7,2,1,0,51.5,3,1,6,2
2018,8439,EAST,KAYONZA,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,7,0,7,7,7,2,3,62.0,3,1,6,2
2018,8440,EAST,KAYONZA,SOUTHEASTERN PLATEAU BANANA ZONE,7,3,0,7,7,0,1,2,38.5,3,1,5,2
2018,8441,WEST,KARONGI,LAKE KIVU COFFEE ZONE,7,4,3,4,5,0,0,0,44.5,3,2,5,2
2018,8442,EAST,KIREHE,EASTERN SEMI-ARID AGROPASTORAL ZONE,7,6,0,5,3,0,0,7,42.0,3,1,4,1
2018,8443,WEST,RUSIZI,LAKE KIVU COFFEE ZONE,7,6,3,4,7,1,2,7,64.0,3,1,7,3
2018,8444,SOUTH,KAMONYI,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,6,0,0,2,46.0,3,2,4,1
2018,8445,SOUTH,HUYE,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,2,7,7,2,0,4,57.5,3,1,6,2
2018,8446,EAST,KAYONZA,EASTERN AGROPASTORAL ZONE,7,4,1,7,7,4,5,3,66.0,3,1,7,3
2018,8447,EAST,KIREHE,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,0,7,0,0,0,0,42.0,3,2,3,1
2018,8448,NORTH,GAKENKE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,4,0,7,5,0,0,3,37.0,3,1,4,1
2018,8449,NORTH,GICUMBI,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,7,0,4,7,3,0,6,48.5,3,2,5,2
2018,8450,WEST,NYABIHU,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,0,6,3,0,0,2,43.5,3,1,4,1
2018,8451,NORTH,GAKENKE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,7,1,0,6,49.5,3,2,5,2
2018,8452,NORTH,RULINDO,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,0,4,3,1,0,0,41.5,3,2,5,2
2018,8453,EAST,KIREHE,EASTERN SEMI-ARID AGROPASTORAL ZONE,7,5,0,5,0,0,0,0,34.0,2,3,3,1
2018,8454,SOUTH,MUHANGA,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,3,0,0,4,45.5,3,2,4,1
2018,8455,WEST,RUSIZI,LAKE KIVU COFFEE ZONE,7,6,0,5,7,0,0,4,42.5,3,1,4,1
2018,8456,EAST,KIREHE,EASTERN SEMI-ARID AGROPASTORAL ZONE,7,3,0,7,3,0,0,0,31.5,2,3,4,1
2018,8457,WEST,NYAMASHEKE,LAKE KIVU COFFEE ZONE,7,3,1,7,5,0,0,0,36.5,3,2,5,2
2018,8458,EAST,GATSIBO,EASTERN AGROPASTORAL ZONE,7,3,0,7,4,0,2,0,40.0,3,1,5,2
2018,8459,WEST,RUSIZI,WEST CONGO-NILE CREST TEA ZONE,7,7,2,7,7,0,0,0,53.5,3,1,5,2
2018,8460,KIGALI,GASABO,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,7,0,3,7,2,2,2,52.5,3,2,6,2
2018,8461,EAST,NGOMA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,0,4,7,1,2,7,55.0,3,2,6,2
2018,8462,WEST,NYAMASHEKE,LAKE KIVU COFFEE ZONE,7,7,0,3,7,0,0,0,41.5,3,2,4,1
2018,8463,NORTH,MUSANZE,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,0,7,3,0,0,3,45.0,3,1,4,1
2018,8464,NORTH,MUSANZE,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,0,4,3,0,0,2,41.5,3,2,4,1
2018,8465,WEST,NYAMASHEKE,LAKE KIVU COFFEE ZONE,7,7,1,7,5,0,0,3,50.0,3,2,5,2
2018,8466,NORTH,GICUMBI,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,0,7,3,0,7,3,73.0,3,1,5,2
2018,8467,WEST,RUTSIRO,LAKE KIVU COFFEE ZONE,7,6,0,7,4,5,3,0,58.0,3,2,6,2
2018,8468,WEST,RUBAVU,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,3,0,3,1,2,0,3,30.0,2,2,5,2
2018,8469,EAST,NYAGATARE,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,0,7,7,4,2,7,61.0,3,2,6,2
2018,8470,WEST,RUSIZI,LAKE KIVU COFFEE ZONE,7,7,0,7,7,0,0,2,46.5,3,2,4,1
2018,8471,SOUTH,NYANZA,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,6,3,0,0,2,43.5,3,1,4,1
2018,8472,SOUTH,NYANZA,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,3,6,0,0,0,41.0,3,1,4,1
2018,8473,WEST,NYAMASHEKE,LAKE KIVU COFFEE ZONE,7,6,2,7,7,0,0,0,50.5,3,2,5,2
2018,8474,KIGALI,NYARUGENGE,BUGESERA CASSAVA ZONE,7,7,0,7,0,0,2,7,53.5,3,2,4,1
2018,8475,SOUTH,KAMONYI,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,7,0,0,3,47.0,3,2,4,1
2018,8476,KIGALI,NYARUGENGE,BUGESERA CASSAVA ZONE,7,7,0,7,7,0,0,1,46.0,3,2,4,1
2018,8477,EAST,NYAGATARE,EASTERN AGROPASTORAL ZONE,7,7,0,7,0,0,0,0,42.0,3,2,3,1
2018,8478,WEST,RUSIZI,LAKE KIVU COFFEE ZONE,7,3,0,7,7,1,0,3,36.0,3,1,5,2
2018,8479,EAST,GATSIBO,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,7,0,7,4,2,0,0,46.0,3,1,5,2
2018,8480,EAST,NYAGATARE,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,7,0,0,0,0,0,1,35.5,3,2,2,1
2018,8481,EAST,BUGESERA,BUGESERA CASSAVA ZONE,7,7,0,7,7,2,0,7,51.0,3,2,5,2
2018,8482,SOUTH,HUYE,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,7,7,7,0,7,7,105.0,3,1,6,2
2018,8483,WEST,NYABIHU,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,0,6,3,0,0,0,42.5,3,1,4,1
2018,8484,SOUTH,NYANZA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,5,7,1,7,3,74.0,3,2,6,2
2018,8485,NORTH,RULINDO,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,0,7,4,3,0,0,47.0,3,1,5,2
2018,8486,SOUTH,NYANZA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,3,7,7,2,0,1,60.0,3,1,6,2
2018,8487,SOUTH,MUHANGA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,7,3,0,7,52.0,3,1,5,2
2018,8488,SOUTH,NYAMAGABE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,7,2,0,0,47.5,3,1,5,2
2018,8489,NORTH,GAKENKE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,6,0,6,0,3,0,2,42.0,3,1,4,1
2018,8490,EAST,GATSIBO,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,7,0,7,4,0,0,0,44.0,3,1,4,1
2018,8491,SOUTH,RUHANGO,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,7,0,3,7,61.0,3,1,5,2
2018,8492,EAST,BUGESERA,BUGESERA CASSAVA ZONE,7,7,0,7,7,1,0,3,48.0,3,2,5,2
2018,8493,NORTH,RULINDO,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,1,3,3,0,0,0,43.5,3,1,5,2
2018,8494,WEST,RUBAVU,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,0,4,3,1,2,3,51.0,3,2,6,2
2018,8495,NORTH,GAKENKE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,0,0,0,0,42.0,3,2,3,1
2018,8496,NORTH,GICUMBI,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,3,0,7,2,0,0,2,32.0,2,3,4,1
2018,8497,SOUTH,KAMONYI,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,6,0,7,7,0,0,0,42.5,3,2,4,1
2018,8498,NORTH,GICUMBI,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,5,0,5,2,1,0,0,36.0,3,2,5,2
2018,8499,NORTH,GICUMBI,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,4,0,1,0,0,0,0,27.0,2,3,3,1
2018,8500,SOUTH,HUYE,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,1,0,7,7,0,0,0,27.5,2,3,4,1
2018,8501,EAST,KIREHE,SOUTHEASTERN PLATEAU BANANA ZONE,7,3,0,4,4,0,0,1,29.5,2,3,4,1
2018,8502,EAST,NYAGATARE,EASTERN AGROPASTORAL ZONE,7,2,0,7,7,0,0,3,32.0,2,3,4,1
2018,8503,EAST,BUGESERA,BUGESERA CASSAVA ZONE,7,3,0,5,7,0,0,0,31.5,2,2,4,1
2018,8504,EAST,KIREHE,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,0,5,2,3,0,0,44.0,3,1,5,2
2018,8505,NORTH,MUSANZE,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,0,4,0,0,2,0,47.0,3,1,4,1
2018,8506,EAST,KAYONZA,EASTERN SEMI-ARID AGROPASTORAL ZONE,7,2,0,7,6,0,0,0,30.0,2,3,4,1
2018,8507,SOUTH,MUHANGA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,4,0,7,7,2,0,1,39.0,3,1,5,2
2018,8508,EAST,KAYONZA,EASTERN AGROPASTORAL ZONE,7,7,0,7,0,0,1,0,46.0,3,2,4,1
2018,8509,SOUTH,GISAGARA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,4,0,0,4,46.0,3,2,4,1
2018,8510,EAST,GATSIBO,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,6,0,7,2,2,0,0,42.0,3,1,5,2
2018,8511,EAST,RWAMAGANA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,0,7,3,0,0,0,43.5,3,2,4,1
2018,8512,NORTH,GICUMBI,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,7,0,7,7,0,0,7,49.0,3,1,4,1
2018,8513,WEST,RUSIZI,LAKE KIVU COFFEE ZONE,7,2,0,4,5,1,0,2,28.5,2,3,5,2
2018,8514,EAST,KIREHE,EASTERN SEMI-ARID AGROPASTORAL ZONE,7,7,0,7,5,0,0,0,44.5,3,2,4,1
2018,8515,EAST,KAYONZA,EASTERN AGROPASTORAL ZONE,7,5,0,7,3,0,0,0,37.5,3,1,4,1
2018,8516,SOUTH,KAMONYI,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,0,0,7,7,2,0,7,30.0,2,3,4,1
2018,8517,SOUTH,GISAGARA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,5,0,6,6,0,0,0,38.0,3,2,4,1
2018,8518,SOUTH,GISAGARA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,2,0,7,4,0,3,0,41.0,3,1,5,2
2018,8519,SOUTH,GISAGARA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,1,7,7,0,0,3,51.0,3,1,5,2
2018,8520,WEST,NYABIHU,WEST CONGO-NILE CREST TEA ZONE,7,4,0,7,0,0,7,0,61.0,3,1,4,1
2018,8521,SOUTH,HUYE,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,7,1,0,7,50.0,3,1,5,2
2018,8522,SOUTH,HUYE,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,1,7,7,2,0,7,55.0,3,1,6,2
2018,8523,EAST,NYAGATARE,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,1,7,6,1,0,0,50.0,3,2,6,2
2018,8524,SOUTH,GISAGARA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,7,1,3,3,60.0,3,1,6,2
2018,8525,WEST,RUTSIRO,LAKE KIVU COFFEE ZONE,7,0,0,7,0,2,7,1,51.5,3,1,4,1
2018,8526,SOUTH,NYANZA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,3,7,7,7,82.0,3,1,6,2
2018,8527,WEST,NYABIHU,WEST CONGO-NILE CREST TEA ZONE,7,5,0,7,2,2,0,0,39.0,3,2,5,2
2018,8528,NORTH,GAKENKE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,4,0,7,5,7,0,0,42.5,3,1,5,2
2018,8529,EAST,GATSIBO,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,6,0,7,3,2,0,0,42.5,3,1,5,2
2018,8530,EAST,GATSIBO,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,7,0,7,7,0,0,0,45.5,3,2,4,1
2018,8531,EAST,NGOMA,SOUTHEASTERN PLATEAU BANANA ZONE,7,6,1,7,3,0,0,5,47.0,3,1,5,2
2018,8532,EAST,KIREHE,SOUTHEASTERN PLATEAU BANANA ZONE,7,4,2,7,0,3,3,7,59.5,3,1,6,2
2018,8533,SOUTH,GISAGARA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,7,0,0,4,47.5,3,1,4,1
2018,8534,WEST,NYABIHU,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,1,4,3,0,0,0,44.5,3,1,5,2
2018,8535,EAST,BUGESERA,BUGESERA CASSAVA ZONE,7,7,0,4,6,0,0,7,45.5,3,1,4,1
2018,8536,NORTH,GAKENKE,NORTHERN HIGHLAND BEANS AND WHEAT ZONE,7,6,0,3,3,0,0,7,40.0,3,1,4,1
2018,8537,EAST,NYAGATARE,EASTERN AGROPASTORAL ZONE,7,7,0,4,4,3,0,0,44.0,3,1,5,2
2018,8538,SOUTH,NYANZA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,4,4,0,2,0,49.0,3,2,5,2
2018,8539,WEST,NGORORERO,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,5,3,0,7,0,69.5,3,1,5,2
2018,8540,NORTH,GICUMBI,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,0,7,7,0,0,7,49.0,3,1,4,1
2018,8541,SOUTH,RUHANGO,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,7,5,0,2,51.5,3,1,5,2
2018,8542,SOUTH,HUYE,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,7,2,0,0,47.5,3,2,5,2
2018,8543,WEST,KARONGI,WEST CONGO-NILE CREST TEA ZONE,7,7,0,4,7,3,4,3,63.0,3,2,6,2
2018,8544,NORTH,GICUMBI,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,7,0,7,5,3,0,0,47.5,3,2,5,2
2018,8545,EAST,GATSIBO,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,7,0,7,0,3,7,0,73.0,3,2,5,2
2018,8546,SOUTH,RUHANGO,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,7,0,0,0,45.5,3,1,4,1
2018,8547,EAST,BUGESERA,BUGESERA CASSAVA ZONE,7,7,1,7,0,1,0,2,48.0,3,1,5,2
2018,8548,EAST,NGOMA,SOUTHEASTERN PLATEAU BANANA ZONE,7,6,0,7,3,0,0,5,43.0,3,2,4,1
2018,8549,NORTH,GAKENKE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,6,2,0,0,2,43.0,3,1,4,1
2018,8550,SOUTH,NYANZA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,4,0,5,2,0,0,0,32.0,2,2,4,1
2018,8551,WEST,NYAMASHEKE,WEST CONGO-NILE CREST TEA ZONE,7,4,0,5,5,0,0,0,33.5,2,3,4,1
2018,8552,WEST,NYABIHU,WEST CONGO-NILE CREST TEA ZONE,7,5,0,3,3,0,5,3,55.0,3,2,5,2
2018,8553,SOUTH,NYANZA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,4,2,0,0,0,40.0,3,1,4,1
2018,8554,EAST,KIREHE,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,0,7,0,0,0,0,42.0,3,1,3,1
2018,8555,WEST,NYAMASHEKE,LAKE KIVU COFFEE ZONE,7,7,0,6,6,0,0,2,45.0,3,1,4,1
2018,8556,EAST,GATSIBO,EASTERN AGROPASTORAL ZONE,7,7,0,7,2,0,0,2,44.0,3,2,4,1
2018,8557,WEST,RUTSIRO,LAKE KIVU COFFEE ZONE,7,7,0,7,7,0,0,0,45.5,3,1,4,1
2018,8558,EAST,NGOMA,SOUTHEASTERN PLATEAU BANANA ZONE,7,5,2,7,7,0,7,7,79.0,3,2,6,2
2018,8559,EAST,NGOMA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,0,7,6,3,0,0,48.0,3,1,5,2
2018,8560,NORTH,GICUMBI,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,0,7,7,0,0,7,49.0,3,1,4,1
2018,8561,SOUTH,MUHANGA,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,2,7,7,7,0,7,64.0,3,1,6,2
2018,8562,EAST,RWAMAGANA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,1,4,7,0,3,7,62.0,3,1,6,2
2018,8563,WEST,RUBAVU,LAKE KIVU COFFEE ZONE,7,7,0,7,7,0,0,7,49.0,3,2,4,1
2018,8564,NORTH,GAKENKE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,6,2,0,0,0,42.0,3,1,4,1
2018,8565,EAST,KIREHE,EASTERN SEMI-ARID AGROPASTORAL ZONE,7,7,0,4,3,0,0,0,40.5,3,2,4,1
2018,8566,SOUTH,KAMONYI,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,2,7,7,7,0,0,60.5,3,1,6,2
2018,8567,EAST,NGOMA,BUGESERA CASSAVA ZONE,7,6,0,7,0,0,0,3,40.5,3,1,3,1
2018,8568,WEST,RUSIZI,WEST CONGO-NILE CREST TEA ZONE,7,7,3,7,7,0,2,2,66.5,3,1,6,2
2018,8569,WEST,RUTSIRO,LAKE KIVU COFFEE ZONE,7,7,0,6,7,2,0,7,50.0,3,2,5,2
2018,8570,EAST,BUGESERA,BUGESERA CASSAVA ZONE,7,7,0,4,5,0,2,0,49.5,3,2,5,2
2018,8571,WEST,RUTSIRO,LAKE KIVU COFFEE ZONE,7,4,1,7,3,0,0,3,40.0,3,1,5,2
2018,8572,NORTH,RULINDO,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,0,0,0,1,0,0,36.0,3,1,3,1
2018,8573,SOUTH,NYAMAGABE,WEST CONGO-NILE CREST TEA ZONE,7,7,0,7,7,7,7,0,80.5,3,1,6,2
2018,8574,EAST,NGOMA,SOUTHEASTERN PLATEAU BANANA ZONE,7,3,0,7,0,0,0,2,31.0,2,3,3,1
2018,8575,WEST,RUTSIRO,LAKE KIVU COFFEE ZONE,7,4,0,1,2,0,0,0,28.0,2,3,4,1
2018,8576,SOUTH,MUHANGA,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,1,4,2,0,1,40.5,3,2,5,2
2018,8577,WEST,RUSIZI,LAKE KIVU COFFEE ZONE,7,7,0,6,7,0,0,0,44.5,3,1,4,1
2018,8578,SOUTH,MUHANGA,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,5,0,5,4,0,0,4,38.0,3,2,4,1
2018,8579,SOUTH,MUHANGA,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,5,0,7,6,0,0,7,42.5,3,2,4,1
2018,8580,SOUTH,HUYE,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,6,7,0,0,7,48.0,3,2,4,1
2018,8581,WEST,RUSIZI,WEST CONGO-NILE CREST TEA ZONE,7,7,0,7,7,0,0,0,45.5,3,1,4,1
2018,8582,EAST,KIREHE,EASTERN SEMI-ARID AGROPASTORAL ZONE,7,7,1,7,7,0,0,0,49.5,3,2,5,2
2018,8583,WEST,RUTSIRO,LAKE KIVU COFFEE ZONE,7,2,0,4,3,0,0,0,25.5,2,3,4,1
2018,8584,EAST,KIREHE,EASTERN SEMI-ARID AGROPASTORAL ZONE,7,3,3,7,0,1,0,0,43.0,3,2,5,2
2018,8585,NORTH,GAKENKE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,6,0,6,3,3,0,0,42.5,3,1,5,2
2018,8586,EAST,NYAGATARE,EASTERN AGROPASTORAL ZONE,7,7,0,7,6,0,0,0,45.0,3,1,4,1
2018,8587,NORTH,GICUMBI,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,0,7,7,0,0,7,49.0,3,2,4,1
2018,8588,EAST,KAYONZA,EASTERN SEMI-ARID AGROPASTORAL ZONE,7,7,0,7,3,4,0,0,47.5,3,1,5,2
2018,8589,WEST,NGORORERO,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,3,0,0,2,0,0,0,24.0,2,3,3,1
2018,8590,NORTH,MUSANZE,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,0,7,3,3,0,1,47.0,3,2,5,2
2018,8591,WEST,NYAMASHEKE,LAKE KIVU COFFEE ZONE,7,6,0,7,4,0,0,0,41.0,3,2,4,1
2018,8592,EAST,KAYONZA,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,7,0,7,1,0,0,0,42.5,3,1,4,1
2018,8593,WEST,NYAMASHEKE,WEST CONGO-NILE CREST TEA ZONE,7,6,0,3,4,2,0,0,39.0,3,2,5,2
2018,8594,SOUTH,NYANZA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,4,0,7,0,72.0,3,1,5,2
2018,8595,EAST,NYAGATARE,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,7,3,3,2,3,0,3,55.5,3,2,6,2
2018,8596,NORTH,RULINDO,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,0,7,7,0,0,0,45.5,3,3,4,1
2018,8597,EAST,KIREHE,SOUTHEASTERN PLATEAU BANANA ZONE,7,1,0,7,0,0,0,0,24.0,2,3,3,1
2018,8598,EAST,GATSIBO,EASTERN AGROPASTORAL ZONE,7,7,2,7,3,2,0,1,54.0,3,1,6,2
